구역,단지명,동,호,원본공시가격_2026_억,순위기준가격_2026_억,저층기준층,최고가격층,최고층,보정기준
2구역,신현대,105,204,44.030000,43.490600,1,11,12,12층 10% 보정
2구역,신현대,105,205,44.030000,43.490600,1,11,12,12층 10% 보정
2구역,신현대,105,206,44.030000,43.490600,1,11,12,12층 10% 보정
2구역,신현대,105,301,45.150000,43.921200,1,11,12,12층 10% 보정
2구역,신현대,105,302,45.150000,43.921200,1,11,12,12층 10% 보정
2구역,신현대,105,303,45.150000,43.921200,1,11,12,12층 10% 보정
2구역,신현대,105,304,45.150000,43.921200,1,11,12,12층 10% 보정
2구역,신현대,105,305,45.150000,43.921200,1,11,12,12층 10% 보정
2구역,신현대,105,306,45.150000,43.921200,1,11,12,12층 10% 보정
2구역,신현대,105,401,45.920000,44.351800,1,11,12,12층 10% 보정
2구역,신현대,105,402,45.920000,44.351800,1,11,12,12층 10% 보정
2구역,신현대,105,403,45.920000,44.351800,1,11,12,12층 10% 보정
2구역,신현대,105,404,45.920000,44.351800,1,11,12,12층 10% 보정
2구역,신현대,105,405,45.920000,44.351800,1,11,12,12층 10% 보정
2구역,신현대,105,406,45.920000,44.351800,1,11,12,12층 10% 보정
2구역,신현대,105,501,45.920000,44.782400,1,11,12,12층 10% 보정
2구역,신현대,105,502,45.920000,44.782400,1,11,12,12층 10% 보정
2구역,신현대,105,503,45.920000,44.782400,1,11,12,12층 10% 보정
2구역,신현대,105,504,45.920000,44.782400,1,11,12,12층 10% 보정
2구역,신현대,105,505,45.920000,44.782400,1,11,12,12층 10% 보정
2구역,신현대,105,506,45.920000,44.782400,1,11,12,12층 10% 보정
2구역,신현대,105,601,46.650000,45.213000,1,11,12,12층 10% 보정
2구역,신현대,105,602,46.650000,45.213000,1,11,12,12층 10% 보정
2구역,신현대,105,603,46.650000,45.213000,1,11,12,12층 10% 보정
2구역,신현대,105,604,46.650000,45.213000,1,11,12,12층 10% 보정
2구역,신현대,105,605,46.650000,45.213000,1,11,12,12층 10% 보정
2구역,신현대,105,606,46.650000,45.213000,1,11,12,12층 10% 보정
2구역,신현대,105,701,47.260000,45.643600,1,11,12,12층 10% 보정
2구역,신현대,105,702,47.260000,45.643600,1,11,12,12층 10% 보정
2구역,신현대,105,703,47.260000,45.643600,1,11,12,12층 10% 보정
2구역,신현대,105,704,47.260000,45.643600,1,11,12,12층 10% 보정
2구역,신현대,105,705,47.260000,45.643600,1,11,12,12층 10% 보정
2구역,신현대,105,706,47.260000,45.643600,1,11,12,12층 10% 보정
2구역,신현대,105,801,47.260000,46.074200,1,11,12,12층 10% 보정
2구역,신현대,105,802,47.260000,46.074200,1,11,12,12층 10% 보정
2구역,신현대,105,803,47.260000,46.074200,1,11,12,12층 10% 보정
2구역,신현대,105,804,47.260000,46.074200,1,11,12,12층 10% 보정
2구역,신현대,105,805,47.260000,46.074200,1,11,12,12층 10% 보정
2구역,신현대,105,806,47.260000,46.074200,1,11,12,12층 10% 보정
2구역,신현대,105,901,47.260000,46.504800,1,11,12,12층 10% 보정
2구역,신현대,105,902,47.260000,46.504800,1,11,12,12층 10% 보정
2구역,신현대,105,903,47.260000,46.504800,1,11,12,12층 10% 보정
2구역,신현대,105,904,47.260000,46.504800,1,11,12,12층 10% 보정
2구역,신현대,105,905,47.260000,46.504800,1,11,12,12층 10% 보정
2구역,신현대,105,906,47.260000,46.504800,1,11,12,12층 10% 보정
2구역,신현대,105,1001,47.260000,46.935400,1,11,12,12층 10% 보정
2구역,신현대,105,1002,47.260000,46.935400,1,11,12,12층 10% 보정
2구역,신현대,105,1003,47.260000,46.935400,1,11,12,12층 10% 보정
2구역,신현대,105,1004,47.260000,46.935400,1,11,12,12층 10% 보정
2구역,신현대,105,1005,47.260000,46.935400,1,11,12,12층 10% 보정
2구역,신현대,105,1006,47.260000,46.935400,1,11,12,12층 10% 보정
2구역,신현대,105,1101,47.260000,47.366000,1,11,12,12층 10% 보정
2구역,신현대,105,1102,47.260000,47.366000,1,11,12,12층 10% 보정
2구역,신현대,105,1103,47.260000,47.366000,1,11,12,12층 10% 보정
2구역,신현대,105,1104,47.260000,47.366000,1,11,12,12층 10% 보정
2구역,신현대,105,1105,47.260000,47.366000,1,11,12,12층 10% 보정
2구역,신현대,105,1106,47.260000,47.366000,1,11,12,12층 10% 보정
2구역,신현대,105,1201,46.650000,46.935400,1,11,12,12층 10% 보정
2구역,신현대,105,1202,46.650000,46.935400,1,11,12,12층 10% 보정
2구역,신현대,105,1203,46.650000,46.935400,1,11,12,12층 10% 보정
2구역,신현대,105,1204,46.650000,46.935400,1,11,12,12층 10% 보정
2구역,신현대,105,1205,46.650000,46.935400,1,11,12,12층 10% 보정
2구역,신현대,105,1206,46.650000,46.935400,1,11,12,12층 10% 보정
2구역,신현대,106,101,60.730000,60.730000,1,11,12,12층 10% 보정
2구역,신현대,106,102,60.730000,60.730000,1,11,12,12층 10% 보정
2구역,신현대,106,103,60.730000,60.730000,1,11,12,12층 10% 보정
2구역,신현대,106,104,60.730000,60.730000,1,11,12,12층 10% 보정
2구역,신현대,106,105,60.730000,60.730000,1,11,12,12층 10% 보정
2구역,신현대,106,106,60.730000,60.730000,1,11,12,12층 10% 보정
2구역,신현대,106,201,62.080000,61.337300,1,11,12,12층 10% 보정
2구역,신현대,106,202,62.080000,61.337300,1,11,12,12층 10% 보정
2구역,신현대,106,203,62.080000,61.337300,1,11,12,12층 10% 보정
2구역,신현대,106,204,62.080000,61.337300,1,11,12,12층 10% 보정
2구역,신현대,106,205,62.080000,61.337300,1,11,12,12층 10% 보정
2구역,신현대,106,206,62.080000,61.337300,1,11,12,12층 10% 보정
2구역,신현대,106,301,63.700000,61.944600,1,11,12,12층 10% 보정
2구역,신현대,106,302,63.700000,61.944600,1,11,12,12층 10% 보정
2구역,신현대,106,303,63.700000,61.944600,1,11,12,12층 10% 보정
2구역,신현대,106,304,63.700000,61.944600,1,11,12,12층 10% 보정
2구역,신현대,106,305,63.700000,61.944600,1,11,12,12층 10% 보정
2구역,신현대,106,306,63.700000,61.944600,1,11,12,12층 10% 보정
2구역,신현대,106,401,64.760000,62.551900,1,11,12,12층 10% 보정
2구역,신현대,106,402,64.760000,62.551900,1,11,12,12층 10% 보정
2구역,신현대,106,403,64.760000,62.551900,1,11,12,12층 10% 보정
2구역,신현대,106,404,64.760000,62.551900,1,11,12,12층 10% 보정
2구역,신현대,106,405,64.760000,62.551900,1,11,12,12층 10% 보정
2구역,신현대,106,406,64.760000,62.551900,1,11,12,12층 10% 보정
2구역,신현대,106,501,64.760000,63.159200,1,11,12,12층 10% 보정
2구역,신현대,106,502,64.760000,63.159200,1,11,12,12층 10% 보정
2구역,신현대,106,503,64.760000,63.159200,1,11,12,12층 10% 보정
2구역,신현대,106,504,64.760000,63.159200,1,11,12,12층 10% 보정
2구역,신현대,106,505,64.760000,63.159200,1,11,12,12층 10% 보정
2구역,신현대,106,506,64.760000,63.159200,1,11,12,12층 10% 보정
2구역,신현대,106,601,65.770000,63.766500,1,11,12,12층 10% 보정
2구역,신현대,106,602,65.770000,63.766500,1,11,12,12층 10% 보정
2구역,신현대,106,603,65.770000,63.766500,1,11,12,12층 10% 보정
2구역,신현대,106,604,65.770000,63.766500,1,11,12,12층 10% 보정
2구역,신현대,106,605,65.770000,63.766500,1,11,12,12층 10% 보정
2구역,신현대,106,606,65.770000,63.766500,1,11,12,12층 10% 보정
2구역,신현대,106,701,66.650000,64.373800,1,11,12,12층 10% 보정
2구역,신현대,106,702,66.650000,64.373800,1,11,12,12층 10% 보정
2구역,신현대,106,703,66.650000,64.373800,1,11,12,12층 10% 보정
2구역,신현대,106,704,66.650000,64.373800,1,11,12,12층 10% 보정
2구역,신현대,106,705,66.650000,64.373800,1,11,12,12층 10% 보정
2구역,신현대,106,706,66.650000,64.373800,1,11,12,12층 10% 보정
2구역,신현대,106,801,66.650000,64.981100,1,11,12,12층 10% 보정
2구역,신현대,106,802,66.650000,64.981100,1,11,12,12층 10% 보정
2구역,신현대,106,803,66.650000,64.981100,1,11,12,12층 10% 보정
2구역,신현대,106,804,66.650000,64.981100,1,11,12,12층 10% 보정
2구역,신현대,106,805,66.650000,64.981100,1,11,12,12층 10% 보정
2구역,신현대,106,806,66.650000,64.981100,1,11,12,12층 10% 보정
2구역,신현대,106,901,66.650000,65.588400,1,11,12,12층 10% 보정
2구역,신현대,106,902,66.650000,65.588400,1,11,12,12층 10% 보정
2구역,신현대,106,903,66.650000,65.588400,1,11,12,12층 10% 보정
2구역,신현대,106,904,66.650000,65.588400,1,11,12,12층 10% 보정
2구역,신현대,106,905,66.650000,65.588400,1,11,12,12층 10% 보정
2구역,신현대,106,906,66.650000,65.588400,1,11,12,12층 10% 보정
2구역,신현대,106,1001,66.650000,66.195700,1,11,12,12층 10% 보정
2구역,신현대,106,1002,66.650000,66.195700,1,11,12,12층 10% 보정
2구역,신현대,106,1003,66.650000,66.195700,1,11,12,12층 10% 보정
2구역,신현대,106,1004,66.650000,66.195700,1,11,12,12층 10% 보정
2구역,신현대,106,1005,66.650000,66.195700,1,11,12,12층 10% 보정
2구역,신현대,106,1006,66.650000,66.195700,1,11,12,12층 10% 보정
2구역,신현대,106,1101,66.650000,66.803000,1,11,12,12층 10% 보정
2구역,신현대,106,1102,66.650000,66.803000,1,11,12,12층 10% 보정
2구역,신현대,106,1103,66.650000,66.803000,1,11,12,12층 10% 보정
2구역,신현대,106,1104,66.650000,66.803000,1,11,12,12층 10% 보정
2구역,신현대,106,1105,66.650000,66.803000,1,11,12,12층 10% 보정
2구역,신현대,106,1106,66.650000,66.803000,1,11,12,12층 10% 보정
2구역,신현대,106,1201,65.770000,66.195700,1,11,12,12층 10% 보정
2구역,신현대,106,1202,65.770000,66.195700,1,11,12,12층 10% 보정
2구역,신현대,106,1203,65.770000,66.195700,1,11,12,12층 10% 보정
2구역,신현대,106,1204,65.770000,66.195700,1,11,12,12층 10% 보정
2구역,신현대,106,1205,65.770000,66.195700,1,11,12,12층 10% 보정
2구역,신현대,106,1206,65.770000,66.195700,1,11,12,12층 10% 보정
2구역,신현대,107,101,60.730000,60.730000,1,11,12,12층 10% 보정
2구역,신현대,107,102,60.730000,60.730000,1,11,12,12층 10% 보정
2구역,신현대,107,103,60.730000,60.730000,1,11,12,12층 10% 보정
2구역,신현대,107,104,60.730000,60.730000,1,11,12,12층 10% 보정
2구역,신현대,107,105,60.730000,60.730000,1,11,12,12층 10% 보정
2구역,신현대,107,106,60.730000,60.730000,1,11,12,12층 10% 보정
2구역,신현대,107,107,60.730000,60.730000,1,11,12,12층 10% 보정
2구역,신현대,107,108,60.730000,60.730000,1,11,12,12층 10% 보정
2구역,신현대,107,201,62.080000,61.337300,1,11,12,12층 10% 보정
2구역,신현대,107,202,62.080000,61.337300,1,11,12,12층 10% 보정
2구역,신현대,107,203,62.080000,61.337300,1,11,12,12층 10% 보정
2구역,신현대,107,204,62.080000,61.337300,1,11,12,12층 10% 보정
2구역,신현대,107,205,62.080000,61.337300,1,11,12,12층 10% 보정
2구역,신현대,107,206,62.080000,61.337300,1,11,12,12층 10% 보정
2구역,신현대,107,207,62.080000,61.337300,1,11,12,12층 10% 보정
2구역,신현대,107,208,62.080000,61.337300,1,11,12,12층 10% 보정
2구역,신현대,107,301,63.700000,61.944600,1,11,12,12층 10% 보정
2구역,신현대,107,302,63.700000,61.944600,1,11,12,12층 10% 보정
2구역,신현대,107,303,63.700000,61.944600,1,11,12,12층 10% 보정
2구역,신현대,107,304,63.700000,61.944600,1,11,12,12층 10% 보정
2구역,신현대,107,305,63.700000,61.944600,1,11,12,12층 10% 보정
2구역,신현대,107,306,63.700000,61.944600,1,11,12,12층 10% 보정
2구역,신현대,107,307,63.700000,61.944600,1,11,12,12층 10% 보정
2구역,신현대,107,308,63.700000,61.944600,1,11,12,12층 10% 보정
2구역,신현대,107,401,64.760000,62.551900,1,11,12,12층 10% 보정
2구역,신현대,107,402,64.760000,62.551900,1,11,12,12층 10% 보정
2구역,신현대,107,403,64.760000,62.551900,1,11,12,12층 10% 보정
2구역,신현대,107,404,64.760000,62.551900,1,11,12,12층 10% 보정
2구역,신현대,107,405,64.760000,62.551900,1,11,12,12층 10% 보정
2구역,신현대,107,406,64.760000,62.551900,1,11,12,12층 10% 보정
2구역,신현대,107,407,64.760000,62.551900,1,11,12,12층 10% 보정
2구역,신현대,107,408,64.760000,62.551900,1,11,12,12층 10% 보정
2구역,신현대,107,501,64.760000,63.159200,1,11,12,12층 10% 보정
2구역,신현대,107,502,64.760000,63.159200,1,11,12,12층 10% 보정
2구역,신현대,107,503,64.760000,63.159200,1,11,12,12층 10% 보정
2구역,신현대,107,504,64.760000,63.159200,1,11,12,12층 10% 보정
2구역,신현대,107,505,64.760000,63.159200,1,11,12,12층 10% 보정
2구역,신현대,107,506,64.760000,63.159200,1,11,12,12층 10% 보정
2구역,신현대,107,507,64.760000,63.159200,1,11,12,12층 10% 보정
2구역,신현대,107,508,64.760000,63.159200,1,11,12,12층 10% 보정
2구역,신현대,107,601,65.770000,63.766500,1,11,12,12층 10% 보정
2구역,신현대,107,602,65.770000,63.766500,1,11,12,12층 10% 보정
2구역,신현대,107,603,65.770000,63.766500,1,11,12,12층 10% 보정
2구역,신현대,107,604,65.770000,63.766500,1,11,12,12층 10% 보정
2구역,신현대,107,605,65.770000,63.766500,1,11,12,12층 10% 보정
2구역,신현대,107,606,65.770000,63.766500,1,11,12,12층 10% 보정
2구역,신현대,107,607,65.770000,63.766500,1,11,12,12층 10% 보정
2구역,신현대,107,608,65.770000,63.766500,1,11,12,12층 10% 보정
2구역,신현대,107,701,66.650000,64.373800,1,11,12,12층 10% 보정
2구역,신현대,107,702,66.650000,64.373800,1,11,12,12층 10% 보정
2구역,신현대,107,703,66.650000,64.373800,1,11,12,12층 10% 보정
2구역,신현대,107,704,66.650000,64.373800,1,11,12,12층 10% 보정
2구역,신현대,107,705,66.650000,64.373800,1,11,12,12층 10% 보정
2구역,신현대,107,706,66.650000,64.373800,1,11,12,12층 10% 보정
2구역,신현대,107,707,66.650000,64.373800,1,11,12,12층 10% 보정
2구역,신현대,107,708,66.650000,64.373800,1,11,12,12층 10% 보정
2구역,신현대,107,801,66.650000,64.981100,1,11,12,12층 10% 보정
2구역,신현대,107,802,66.650000,64.981100,1,11,12,12층 10% 보정
2구역,신현대,107,803,66.650000,64.981100,1,11,12,12층 10% 보정
2구역,신현대,107,804,66.650000,64.981100,1,11,12,12층 10% 보정
2구역,신현대,107,805,66.650000,64.981100,1,11,12,12층 10% 보정
2구역,신현대,107,806,66.650000,64.981100,1,11,12,12층 10% 보정
2구역,신현대,107,807,66.650000,64.981100,1,11,12,12층 10% 보정
2구역,신현대,107,808,66.650000,64.981100,1,11,12,12층 10% 보정
2구역,신현대,107,901,66.650000,65.588400,1,11,12,12층 10% 보정
2구역,신현대,107,902,66.650000,65.588400,1,11,12,12층 10% 보정
2구역,신현대,107,903,66.650000,65.588400,1,11,12,12층 10% 보정
2구역,신현대,107,904,66.650000,65.588400,1,11,12,12층 10% 보정
2구역,신현대,107,905,66.650000,65.588400,1,11,12,12층 10% 보정
2구역,신현대,107,906,66.650000,65.588400,1,11,12,12층 10% 보정
2구역,신현대,107,907,66.650000,65.588400,1,11,12,12층 10% 보정
2구역,신현대,107,908,66.650000,65.588400,1,11,12,12층 10% 보정
2구역,신현대,107,1001,66.650000,66.195700,1,11,12,12층 10% 보정
2구역,신현대,107,1002,66.650000,66.195700,1,11,12,12층 10% 보정
2구역,신현대,107,1003,66.650000,66.195700,1,11,12,12층 10% 보정
2구역,신현대,107,1004,66.650000,66.195700,1,11,12,12층 10% 보정
2구역,신현대,107,1005,66.650000,66.195700,1,11,12,12층 10% 보정
2구역,신현대,107,1006,66.650000,66.195700,1,11,12,12층 10% 보정
2구역,신현대,107,1007,66.650000,66.195700,1,11,12,12층 10% 보정
2구역,신현대,107,1008,66.650000,66.195700,1,11,12,12층 10% 보정
2구역,신현대,107,1101,66.650000,66.803000,1,11,12,12층 10% 보정
2구역,신현대,107,1102,66.650000,66.803000,1,11,12,12층 10% 보정
2구역,신현대,107,1103,66.650000,66.803000,1,11,12,12층 10% 보정
2구역,신현대,107,1104,66.650000,66.803000,1,11,12,12층 10% 보정
2구역,신현대,107,1105,66.650000,66.803000,1,11,12,12층 10% 보정
2구역,신현대,107,1106,66.650000,66.803000,1,11,12,12층 10% 보정
2구역,신현대,107,1107,66.650000,66.803000,1,11,12,12층 10% 보정
2구역,신현대,107,1108,66.650000,66.803000,1,11,12,12층 10% 보정
2구역,신현대,107,1201,65.770000,66.195700,1,11,12,12층 10% 보정
2구역,신현대,107,1202,65.770000,66.195700,1,11,12,12층 10% 보정
2구역,신현대,107,1203,65.770000,66.195700,1,11,12,12층 10% 보정
2구역,신현대,107,1204,65.770000,66.195700,1,11,12,12층 10% 보정
2구역,신현대,107,1205,65.770000,66.195700,1,11,12,12층 10% 보정
2구역,신현대,107,1206,65.770000,66.195700,1,11,12,12층 10% 보정
2구역,신현대,107,1207,65.770000,66.195700,1,11,12,12층 10% 보정
2구역,신현대,107,1208,65.770000,66.195700,1,11,12,12층 10% 보정
2구역,신현대,108,101,74.290000,74.290000,1,12,13,13층 10% 보정
2구역,신현대,108,102,74.290000,74.290000,1,12,13,13층 10% 보정
2구역,신현대,108,103,74.290000,74.290000,1,12,13,13층 10% 보정
2구역,신현대,108,104,74.290000,74.290000,1,12,13,13층 10% 보정
2구역,신현대,108,105,74.290000,74.290000,1,12,13,13층 10% 보정
2구역,신현대,108,106,74.290000,74.290000,1,12,13,13층 10% 보정
2구역,신현대,108,201,75.980000,74.965364,1,12,13,13층 10% 보정
2구역,신현대,108,202,75.980000,74.965364,1,12,13,13층 10% 보정
2구역,신현대,108,203,75.980000,74.965364,1,12,13,13층 10% 보정
2구역,신현대,108,204,75.980000,74.965364,1,12,13,13층 10% 보정
2구역,신현대,108,205,75.980000,74.965364,1,12,13,13층 10% 보정
2구역,신현대,108,206,75.980000,74.965364,1,12,13,13층 10% 보정
2구역,신현대,108,301,77.940000,75.640727,1,12,13,13층 10% 보정
2구역,신현대,108,302,77.940000,75.640727,1,12,13,13층 10% 보정
2구역,신현대,108,303,77.940000,75.640727,1,12,13,13층 10% 보정
2구역,신현대,108,304,77.940000,75.640727,1,12,13,13층 10% 보정
2구역,신현대,108,305,77.940000,75.640727,1,12,13,13층 10% 보정
2구역,신현대,108,306,77.940000,75.640727,1,12,13,13층 10% 보정
2구역,신현대,108,401,79.210000,76.316091,1,12,13,13층 10% 보정
2구역,신현대,108,402,79.210000,76.316091,1,12,13,13층 10% 보정
2구역,신현대,108,403,79.210000,76.316091,1,12,13,13층 10% 보정
2구역,신현대,108,404,79.210000,76.316091,1,12,13,13층 10% 보정
